headline,date,link
Johnny Manziel Traded from Hamilton to Montreal,2018-07-23T00:00:00,https://www.breitbart.com/sports/2018/07/23/johnny-manziel-traded-from-hamilton-to-montreal/#disqus_thread
White House Lights Go Out After Donald Trump Professes 'Full Faith' in Intelligence Agencies,2018-07-17T00:00:00,http://www.breitbart.com/big-government/2018/07/17/white-house-lights-go-out-after-donald-trump-professes-full-faith-in-intelligence-agencies/
National Right to Work Foundation Demands SEIU Refund $100 Million to CA State Workers,2018-07-20T00:00:00,https://www.breitbart.com/california/2018/07/20/national-right-to-work-foundation-demands-seiu-refund-100-million-to-ca-state-workers/
Diane Harkey Leads Mike Levin in CA 49th Congressional District Poll,2018-07-21T00:00:00,https://www.breitbart.com/big-government/2018/07/21/diane-harkey-leads-mike-levin-in-new-california-49th-congressional-district-poll/#disqus_thread
UN Chief Demands Hamas Stop Kite Terror,2018-07-22T00:00:00,https://www.breitbart.com/jerusalem/2018/07/22/un-chief-demands-hamas-stop-kite-terror/#disqus_thread
Iranian Officer Taunts Trump: You ‘Won’t Dare’ Attack Us,2018-07-23T00:00:00,http://www.breitbart.com/jerusalem/2018/07/23/iranian-officer-taunts-trump-you-wont-dare-attack-us/#disqus_thread
Ninth Circuit Panel Upholds Ruling Against California 'High Capacity' Magazine Ban,2018-07-22T00:00:00,http://www.breitbart.com/california/2018/07/22/ninth-circuit-california-high-capacity-magazine-ban/
Tesla Denies Report Model 3 Cancellations Outpacing New Orders,2018-07-20T00:00:00,https://www.breitbart.com/tech/2018/07/20/tesla-denies-report-model-3-cancellations-outpacing-new-orders/
Girl Guides Revamp Sees Home Skills Ditched for ‘Human Rights',2018-07-23T00:00:00,https://www.breitbart.com/london/2018/07/23/girl-guides-home-skills-ditched-protest/
Ninth Circuit Panel Upholds Ruling Against California 'High Capacity' Magazine Ban,2018-07-22T00:00:00,https://www.breitbart.com/california/2018/07/22/ninth-circuit-california-high-capacity-magazine-ban/
Leftists and Senior Tories Fight to Save ISIS Killers from Execution,2018-07-23T00:00:00,https://www.breitbart.com/london/2018/07/23/leftists-tories-fight-save-isis-killers-execution-despite-public-support-death-penalty/
U of Kansas Says 'Public Safety' Concerns Led to Removal of Defaced Flag,2018-07-20T00:00:00,https://www.breitbart.com/tech/2018/07/20/u-of-kansas-says-public-safety-concerns-led-to-removal-of-defaced-flag/
Roseanne Barr Says ABC Fired Her Because She Voted for Donald Trump,2018-07-20T00:00:00,https://www.breitbart.com/big-hollywood/2018/07/20/roseanne-barr-says-abc-fired-her-because-she-voted-for-trump/
Fashion Notes: Melania Trump is All-American in Ralph Lauren Pinstripes,2018-07-23T00:00:00,https://www.breitbart.com/big-hollywood/2018/07/23/fashion-notes-melania-trump-is-all-american-in-ralph-lauren-pinstripes/
Donald Trump Threatens Retaliation to Iran's 'Demented Words of Violence',2018-07-22T00:00:00,http://www.breitbart.com/big-government/2018/07/22/donald-trump-retaliation-iran-words-violence/
State Media Warns North Koreans Future May Require 'Belts Tightened',2018-07-23T00:00:00,https://www.breitbart.com/national-security/2018/07/23/north-korea-state-newspaper-belt-tightening/
LAPD Investigating ‘Black-ish’ Star Anthony Anderson for Alleged Assault,2018-07-21T00:00:00,https://www.breitbart.com/big-hollywood/2018/07/21/lapd-investigating-black-ish-star-anthony-anderson-for-alleged-assault/#disqus_thread
Amazon UK Boss Plans for 'Civil Unrest' Within Two Weeks of 'No Deal' Brexit,2018-07-23T00:00:00,http://www.breitbart.com/london/2018/07/23/masters-universe-amazon-uk-boss-plans-civil-unrest-two-weeks-no-deal-brexit/#disqus_thread
Mark Wahlberg Buys Ohio Chevy Dealership to ‘Represent an Iconic’ American Brand,2018-07-20T00:00:00,https://www.breitbart.com/big-hollywood/2018/07/20/mark-wahlberg-buys-ohio-chevy-dealership-to-represent-an-iconic-american-brand/#disqus_thread
Johnny Depp Leads 'Fantastic Beasts' Actors in Call to 'Impeach Trump' at Comic-Con,2018-07-22T00:00:00,http://www.breitbart.com/big-hollywood/2018/07/22/johnny-depp-leads-fantastic-beasts-actors-in-call-to-impeach-trump-at-comic-con/
Trump Judges Make Moves to Rescue Second Amendment in Appeals Court,2018-07-23T00:00:00,https://www.breitbart.com/big-government/2018/07/23/trump-judges-make-moves-rescue-second-amendment-appeals-court/
WATCH: Gunman 'Calmly' Opens Fire on Innocents in Toronto,2018-07-23T00:00:00,http://www.breitbart.com/big-government/2018/07/23/watch-gunman-calmly-opens-fire-on-innocents-in-toronto/#disqus_thread
WATCH: Chicago Mayoral Candidate Gives Potential Constituents Cash for Votes,2018-07-23T00:00:00,https://www.breitbart.com/video/2018/07/23/watch-chicago-mayoral-candidate-gives-cash-votes/#disqus_thread
Hillary Clinton: Trump Putin Summit 'Alarming on Many Many Levels',2018-07-22T00:00:00,http://www.breitbart.com/video/2018/07/22/hillary-clinton-trump-putin-summit-alarming-on-many-many-levels/
New York State Has Quietly Begun Facial Recognition Scans at Toll Booths,2018-07-23T00:00:00,https://www.breitbart.com/tech/2018/07/23/new-york-state-has-quietly-begun-facial-recognition-scans-at-toll-booths/
Tim Kaine to Corey Stewart at First Debate,2018-07-22T00:00:00,https://www.breitbart.com/big-government/2018/07/22/kaine-stewart-trade-blows-at-first-virginia-u-s-senate-debate/
"Football Fans Don't Fly 'Far Right' England Flag,",2018-07-21T00:00:00,https://www.breitbart.com/london/2018/07/21/football-fans-dont-fly-far-right-england-flag-labour-shadow-sports-minister/
Santa Claus: How many kids still believe?,2017-12-19T00:00:00,http://edition.cnn.com/2017/12/19/health/kids-santa-claus-belief-parent-curve-intl/index.html
Inspector said he warned duck boat company about problem,2018-07-23T00:00:00,http://edition.cnn.com/2018/07/23/us/duck-boat-inspector-warning/index.html
Uncle’s Purple Heart Brings Long-Lost Cousins Together In The Bronx « CBS New York,2018-07-20T00:00:00,https://newyork.cbslocal.com/2018/07/20/purple-heart-long-lost-family/
House where Parks sought refuge up for auction,2018-07-22T00:00:00,http://edition.cnn.com/videos/us/2018/07/22/rosa-parks-home-auction-niece-let-her-go-nr-bts-vpx.cnn/video/playlists/cant-miss/
Pakistan votes: Who are the frontrunners?,2018-07-19T00:00:00,http://edition.cnn.com/2018/07/19/asia/pakistan-election-frontrunners-intl/index.html
Hotel Lutetia in Paris reopens after $234M refurbishment,2018-07-10T11:49:21+00:00,http://edition.cnn.com/travel/article/hotel-lutetia-paris-refurbishment/index.html
The week in 31 photos,2018-07-13T00:00:00,http://edition.cnn.com/2018/07/13/world/gallery/week-in-photos-0713/index.html
Best-selling blood pressure monitors to use at home,2018-03-19T00:00:00,https://www.cnn.com/2018/03/19/cnn-underscored/best-blood-pressure-monitors-shop/index.html?iid=underscoredhealthhpplacement
The powerful pattern Democrats must break to win the Senate,2018-04-17T00:00:00,http://edition.cnn.com/2018/04/17/politics/the-powerful-pattern-democrats-must-break-to-win-the-senate/index.html
Australian police cracks down on European potato chip drug syndicate,2018-07-11T00:00:00,http://edition.cnn.com/2018/07/11/australia/australian-police-shut-down-drug-syndicate-intl/index.html
Syria's lost generation: Education and dreams deferred,2015-03-30T00:00:00,http://edition.cnn.com/2015/03/30/world/iyw-syria-education-deferred/index.html
5 ways to help girls be more confident,2018-05-21T00:00:00,http://edition.cnn.com/2018/05/21/health/girls-confidence-code-parenting/index.html
Error,2018-07-23T00:00:00,http://edition.cnn.com/2018/07/23/investing/bill-gates-warren-buffett-melinda-berkshire-hathaway-stock/index.html
Desert dancers highlight Andean culture,2015-04-07T00:00:00,http://edition.cnn.com/2015/04/07/world/cnnphotos-dancers-atacama-desert-chile/index.html
Faure must go: How one Togolese woman is risking her life to end 50 year Gnassingbé dynasty,2018-06-13T00:00:00,http://edition.cnn.com/2018/06/13/africa/farida-nabourema-togo-activist/index.html
"Evolve Back: Green resort in Coorg, India, sets the standard",2018-07-13T01:26:24+00:00,http://edition.cnn.com/travel/article/evolve-back-coorg-india/index.html
Putin warns 'certain forces' in US trying to undermine relationship with Russia,2018-07-19T00:00:00,http://edition.cnn.com/2018/07/19/europe/putin-trump-summit-success-intl/index.html
Is sparkling water as hydrating as regular water?,2018-07-19T00:00:00,http://edition.cnn.com/2018/07/19/health/sparkling-water-hydration-drayer/index.html
Xi Jinping heads to Africa to clinch China's hold over the continent,2018-07-18T00:00:00,http://edition.cnn.com/2018/07/18/asia/xi-jinping-africa-visit-intl/index.html
Indonesian teenager raped by brother jailed for abortion,2018-07-23T00:00:00,http://edition.cnn.com/2018/07/23/asia/indonesia-rape-teenage-girl-sentenced-abortion-intl/index.html
Australia wins WTO dispute on tobacco packaging,2018-06-29T00:00:00,http://edition.cnn.com/2018/06/29/health/australia-wto-dispute-intl/index.html
'The Equalizer 2' review: Denzel Washington hits familiar targets in bloody sequel,2018-07-20T00:00:00,http://edition.cnn.com/2018/07/20/entertainment/the-equalizer-2-review/index.html
"Oscar Viñals on future of flight: Moon tourism, nuclear fusion",2018-07-13T08:07:02+00:00,https://www.cnn.com/travel/article/oscar-vinals-future-of-flight/index.html
British woman poisoned by nerve agent thought she was putting on perfume,2018-07-19T00:00:00,http://edition.cnn.com/2018/07/19/europe/novichok-poisoning-perfume-bottle/index.html
Are we sliding back to the chaos of the 1930s?,2018-07-21T00:00:00,http://edition.cnn.com/2018/07/21/europe/world-returns-to-1930s-intl/index.html
Error,2018-07-18T00:00:00,http://edition.cnn.com/video/technology/2018/07/18/kids-vs-dumbphones-from-the-2000s.cnnmoney/index.html
'Ghana is the future of Africa': Why Google built an AI lab in Accra,2018-07-14T00:00:00,http://edition.cnn.com/2018/07/14/africa/google-ghana-ai/index.html
"Pakistan election: Security tightened, schedules changed as country braces for vote",2018-07-18T00:00:00,http://edition.cnn.com/2018/07/18/asia/pakistan-election-security-intl/index.html
10 best foods for your heart,2018-02-26T00:00:00,http://edition.cnn.com/2018/02/26/health/best-foods-for-heart/index.html
Novichok nerve agent victim discharged from hospital,2018-07-20T00:00:00,http://edition.cnn.com/2018/07/20/uk/novichok-victim-amesbury-discharged-intl/index.html
"UK may not oppose US death penalty for ISIS 'Beatles', letter says",2018-07-23T00:00:00,http://edition.cnn.com/2018/07/23/uk/isis-beatles-death-penalty-uk-us-intl/index.html
CNN’s Bill Weir Presents “Trump vs. The Wild”,2018-07-23T00:00:00,http://cnnpressroom.blogs.cnn.com/2018/07/23/cnns-bill-weir-presents-trump-vs-the-wild/
"Simple radio message saved thousands of children, studies say",2018-07-18T00:00:00,http://edition.cnn.com/2018/07/18/health/mass-radio-health-burkina-faso-intl/index.html
Why did you become a parent? Your answer could help you be a better one,2017-11-03T00:00:00,http://edition.cnn.com/2017/11/03/health/parenting-wisdom-project/index.html
The new frontier of gene doping will modify athlete DNA,2018-04-13T00:00:00,http://edition.cnn.com/2018/04/13/health/athletes-gene-editing-doping-sport-intl/index.html
Which nationalities get rejected the most for US asylum?,2018-07-12T00:00:00,http://edition.cnn.com/2018/07/12/world/us-asylum-denial-rates-by-nationality/index.html
Why a terminally ill young woman changed her mind about living,2018-05-23T00:00:00,http://edition.cnn.com/2018/05/23/health/claire-wineland-transplant-evaluation/index.html
Donald Trump's Turnberry remains out in the cold as Open venue,2018-07-18T00:00:00,http://edition.cnn.com/2018/07/18/sport/donald-trump-turnberry-british-open-golf-spt-intl/index.html
How Dubai is integrating AI into everyday life,2018-07-04T00:00:00,http://edition.cnn.com/videos/tv/2018/07/04/global-gateway-dubai-tech-ai.cnn/video/playlists/global-gateway/
Viktor & Rolf Autumn-Winter 2018 haute couture: Behind the scenes,2018-07-10T09:58:31+00:00,http://edition.cnn.com/style/article/viktor-rolf-25-anniversary-haute-couture/index.html
Donald Trump can't seem to dig his way out of his own Russia contradictions,2018-07-23T00:00:00,http://edition.cnn.com/2018/07/23/politics/donald-trump-russia/index.html
Israel nation-state law rallies each side's political base,2018-07-19T00:00:00,http://edition.cnn.com/2018/07/19/middleeast/israel-nation-state-law-intl/index.html
a land where coffee meets tradition,2015-04-01T00:00:00,http://edition.cnn.com/2015/04/01/africa/ethiopia-coffee-industry/index.html
'Robin Williams: Come Inside My Mind' review: HBO documentary remembers the comic's genius,2018-07-12T00:00:00,http://edition.cnn.com/2018/07/12/entertainment/robin-williams-come-inside-my-mind-review/index.html
Cordillera Real Photos,2018-07-16T19:40:59+00:00,http://edition.cnn.com/travel/gallery/bolivia-cordillera-real-photos/index.html
Trevor Noah defends Africa World Cup joke,2018-07-19T00:00:00,http://edition.cnn.com/2018/07/19/africa/trevor-noah-africa-world-cup-france-intl/index.html
Psoriasis Support Groups,2018-04-25T20:18:06+00:00,http://inhealth.cnn.com/stepping-up-your-psoriasis-treatment/how-to-connect-with-psoriasis-support-groups?did=t1_atftxt&tc=NUG4HB
"Taiwan vulnerable to Chinese invasion without US support, foreign minister says",2018-07-23T00:00:00,http://edition.cnn.com/2018/07/23/asia/taiwan-foreign-minister-interview-intl/index.html
Is Saudi Arabia the next big heritage tourism destination?,2018-06-20T00:00:00,http://edition.cnn.com/2018/06/20/middleeast/saudi-archaeology/index.html
Senate confirms Robert Wilkie to serve as secretary of veterans affairs,2018-07-23T00:00:00,http://edition.cnn.com/2018/07/23/politics/senate-confirmation-veterans-affairs-nominee/index.html
Twitter appoints Nigeria's Ngozi Okonjo-Iweala to its board,2018-07-20T00:00:00,http://edition.cnn.com/2018/07/20/africa/ngozi-okonjo-iweala-joins-twitter-board/index.html
Alisson joins Liverpool from Roma for $84 million in world record deal for keeper,2018-07-19T00:00:00,http://edition.cnn.com/2018/07/19/football/alisson-liverpool-roma-world-record-fee-spt-int/index.html
"Missouri boat sinking: Nearly $500,000 raised for woman who lost 9 family members",2018-07-23T00:00:00,http://edition.cnn.com/2018/07/23/health/iyw-duckboat-go-fund-me-trnd/index.html
Russia set to reopen city where Russian scientists say Novichok was made,2018-07-19T00:00:00,http://edition.cnn.com/2018/07/19/europe/shikhany-russia-reopen-intl/index.html
Akwasi Frimpong: Winter Olympics a dream come true for Ghanaian,2018-02-08T00:00:00,http://edition.cnn.com/2018/02/08/sport/akwasi-frimpong-ghana-skeleton-winter-olympics-intl/index.html
Transcripts,2018-07-18T00:00:00,http://edition.cnn.com/TRANSCRIPTS/2018.07.18.html
Mexico Drug War Fast Facts,2013-09-02T00:00:00,http://edition.cnn.com/2013/09/02/world/americas/mexico-drug-war-fast-facts/index.html
Norman Foster: Why Osvaldo Borsani was a design pioneer,2018-04-16T15:00:12+00:00,http://edition.cnn.com/style/article/norman-foster-on-osvaldo-borsani/index.html
Sailing to the 'smallest kingdom' in the world,2018-07-12T00:00:00,http://edition.cnn.com/2018/07/12/sport/tavolara-bartoleoni-smallest-kingdom-kellis-pollock-spt-intl/index.html
"A New Year, new food resolution: Water",2017-12-25T00:00:00,http://edition.cnn.com/2017/12/25/health/water-food-resolution-drayer/index.html
Vladimir Putin must be delighted with his useful idiots in the West,2018-07-18T00:00:00,http://edition.cnn.com/2018/07/18/opinions/vladimir-putin-and-his-useful-idiots-opinion-intl/index.html
Transcripts,2018-07-22T00:00:00,http://edition.cnn.com/TRANSCRIPTS/2018.07.22.html
State launches Aetna probe after stunning admission,2018-02-11T00:00:00,http://edition.cnn.com/2018/02/11/health/aetna-california-investigation/index.html
'Mummers' making a comeback,2016-12-15T00:00:00,http://edition.cnn.com/2016/12/15/americas/cnnphotos-mummers-newfoundland/index.html
